tree_id,trunk_diam,status,health,spc_common,neighborhood
80435,17,Alive,Good,London planetree,63
419094,5,Alive,Good,sugar maple,Hunts Point
331696,2,Alive,Good,Atlantic white cedar,Georgetown-Marine Park-Bergen Beach-Mill Basin
437141,6,Alive,Good,honeylocust,East New York
167819,17,Alive,Good,green ash,QN70
303187,8,Alive,Good,Sophora,Yorkville
234210,13,Alive,Fair,American elm,Upper West Side
377205,32,Alive,Good,London planetree,QN28
660776,10,Alive,Good,cherry,Hollis
172304,5,Alive,Good,American linden,Battery Park City-Lower Manhattan
508146,3,Alive,Fair,golden raintree,Sunset Park East
722075,4,Alive,Good,ginkgo,Jamaica
109157,24,Alive,Good,willow oak,Clinton Hill
277743,6,Alive,Good,littleleaf linden,Battery Park City-Lower Manhattan
292061,16,Alive,Good,Callery pear,West Village
140342,10,Alive,Good,ginkgo,Upper West Side
650472,11,Alive,Good,Callery pear,New Springville-Bloomfield-Travis
129718,25,Alive,Good,Norway maple,Jamaica Estates-Holliswood
569813,2,Alive,Good,cherry,Stuyvesant Heights
380387,11,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
502581,18,Alive,Good,red maple,Annadale-Huguenot-Prince's Bay-Eltingville
537008,10,Alive,Fair,pin oak,Todt Hill-Emerson Hill-Heartland Village-Lighthous
12331,11,Alive,Good,silver linden,Schuylerville-Throgs Neck-Edgewater Park
403851,15,Alive,Good,Callery pear,Arden Heights
464832,8,Alive,Good,Callery pear,Mariner's Harbor-Arlington-Port Ivory-Graniteville
439446,1,Alive,Good,Callery pear,Old Town-Dongan Hills-South Beach
439856,11,Alive,Good,sugar maple,Charleston-Richmond Valley-Tottenville
582645,24,Alive,Fair,London planetree,Ft. Totten-Bay Terrace-Clearview
468293,9,Alive,Fair,ginkgo,Fordham South
330424,9,Alive,Good,Norway maple,Rossville-Woodrow
447905,26,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
72650,5,Alive,Fair,Callery pear,Chinatown
16323,3,Alive,Good,honeylocust,Washington Heights North
471542,2,Alive,Good,cherry,Eastchester-Edenwald-Baychester
490300,3,Alive,Good,honeylocust,Belmont
44445,8,Alive,Good,honeylocust,MN40
180907,5,Alive,Good,Japanese tree lilac,Midwood
652460,24,Alive,Good,London planetree,Springfield Gardens South-Brookville
218260,21,Alive,Fair,London planetree,BK64
71525,13,Alive,Good,Siberian elm,Brighton Beach
92231,2,Alive,Good,horse chestnut,Brooklyn Heights-Cobble Hill
23441,10,Alive,Good,sawtooth oak,Crown Heights North
711490,19,Alive,Good,pin oak,Ocean Hill
197308,3,Dead,,,Morrisania-Melrose
207601,4,Alive,Good,bald cypress,Upper West Side
234155,9,Alive,Fair,green ash,Rossville-Woodrow
66314,18,Alive,Good,Japanese maple,Ocean Parkway South
208819,12,Alive,Good,honeylocust,Lenox Hill-Roosevelt Island
300159,5,Alive,Good,honeylocust,Upper East Side-Carnegie Hill
470297,32,Alive,Good,London planetree,26
655779,19,Alive,Fair,ginkgo,Jamaica
65506,4,Alive,Good,willow oak,Douglas Manor-Douglaston-Little Neck
231027,6,Alive,Fair,Norway maple,Great Kills
288391,0,Stump,,,Queens Village
355183,27,Alive,Good,London planetree,Fresh Meadows-Utopia
452776,4,Alive,Good,hawthorn,Melrose South-Mott Haven North
186132,15,Alive,Good,honeylocust,BX06
214024,2,Alive,Fair,serviceberry,Elmhurst-Maspeth
675713,12,Alive,Good,silver linden,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
289924,33,Alive,Good,London planetree,QN31
433778,30,Alive,Poor,pin oak,Oakland Gardens
191522,2,Alive,Good,ginkgo,Carroll Gardens-Columbia Street-Red Hook
514721,3,Alive,Good,littleleaf linden,Georgetown-Marine Park-Bergen Beach-Mill Basin
706082,10,Alive,Fair,Norway maple,Ozone Park
218499,17,Alive,Good,green ash,Ridgewood
41664,3,Alive,Fair,American linden,West New Brighton-New Brighton-St. George
188107,7,Alive,Good,honeylocust,Forest Hills
339665,2,Alive,Good,cherry,Rossville-Woodrow
154081,4,Alive,Fair,horse chestnut,Windsor Terrace
27479,7,Alive,Good,Callery pear,Bedford
644117,9,Alive,Good,Norway maple,Douglas Manor-Douglaston-Little Neck
248859,12,Alive,Good,sycamore maple,Schuylerville-Throgs Neck-Edgewater Park
235998,26,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
653712,2,Alive,Good,white oak,Kew Gardens Hills
493121,15,Alive,Fair,silver maple,New Springville-Bloomfield-Travis
31822,4,Alive,Fair,Sophora,Hudson Yards-Chelsea-Flatiron-Union Square
420921,11,Alive,Good,London planetree,Brownsville
426886,3,Alive,Fair,honeylocust,Stapleton-Rosebank
284396,16,Alive,Fair,littleleaf linden,Bensonhurst East
5238,5,Alive,Good,white ash,East Concourse-Concourse Village
417682,5,Alive,Good,ginkgo,Cypress Hills-City Line
470289,13,Alive,Good,Japanese zelkova,Bedford
495673,14,Alive,Good,Norway maple,New Springville-Bloomfield-Travis
46433,15,Alive,Good,pin oak,Lindenwood-Howard Beach
452713,26,Alive,Good,London planetree,East Flatbush-Farragut
218761,11,Alive,Good,American linden,Park Slope-Gowanus
448712,15,Alive,Good,sweetgum,Old Town-Dongan Hills-South Beach
454734,8,Alive,Good,littleleaf linden,East New York (Pennsylvania Ave)
518332,4,Alive,Good,littleleaf linden,Co-op City
690039,0,Stump,,,Ft. Totten-Bay Terrace-Clearview
309565,19,Alive,Good,green ash,BK43
572331,8,Alive,Fair,white ash,Williamsbridge-Olinville
82099,16,Alive,Fair,Norway maple,Douglas Manor-Douglaston-Little Neck
176488,4,Alive,Poor,American linden,Murray Hill-Kips Bay
97614,11,Alive,Fair,London planetree,Oakland Gardens
375341,11,Alive,Good,honeylocust,Douglas Manor-Douglaston-Little Neck
403233,2,Alive,Good,Japanese zelkova,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
585079,5,Dead,,,Todt Hill-Emerson Hill-Heartland Village-Lighthous
574205,23,Alive,Good,London planetree,Flushing
712167,30,Alive,Good,London planetree,BK28
70773,12,Alive,Good,green ash,South Jamaica
13659,13,Alive,Fair,crimson king maple,Pomonok-Flushing Heights-Hillcrest
221218,1,Alive,Fair,eastern redbud,New Dorp-Midland Beach
346109,16,Alive,Good,honeylocust,Williamsbridge-Olinville
379995,14,Alive,Good,Norway maple,Woodside
364594,15,Alive,Good,Norway maple,Allerton-Pelham Gardens
274920,10,Alive,Good,green ash,Park Slope-Gowanus
66863,3,Alive,Good,silver linden,North Side-South Side
470650,20,Alive,Good,maple,Eastchester-Edenwald-Baychester
701375,22,Alive,Good,London planetree,Lindenwood-Howard Beach
391021,26,Alive,Good,London planetree,Madison
524515,3,Alive,Good,Callery pear,Elmhurst
632095,22,Alive,Good,pin oak,Douglas Manor-Douglaston-Little Neck
721646,7,Alive,Good,Japanese zelkova,Jamaica
465694,21,Alive,Good,London planetree,Canarsie
115735,7,Alive,Good,pin oak,St. Albans
131568,3,Alive,Fair,cherry,Forest Hills
472908,10,Alive,Fair,sweetgum,Mariner's Harbor-Arlington-Port Ivory-Graniteville
158497,30,Alive,Good,London planetree,Prospect Lefferts Gardens-Wingate
260759,9,Alive,Good,littleleaf linden,Greenpoint
387157,21,Alive,Fair,Norway maple,QN43
236617,16,Alive,Good,Norway maple,Forest Hills
124688,11,Alive,Good,crimson king maple,Canarsie
303871,12,Alive,Good,Sophora,Washington Heights South
560509,13,Alive,Good,London planetree,Queens Village
79694,6,Alive,Fair,honeylocust,29
373795,2,Alive,Poor,American linden,Forest Hills
358607,13,Alive,Good,sugar maple,Westerleigh
684048,21,Alive,Good,London planetree,BK58
156143,7,Alive,Good,Japanese zelkova,Hammels-Arverne-Edgemere
595662,9,Alive,Good,common hackberry,Bellerose
168996,3,Alive,Good,Sophora,Erasmus
196942,33,Alive,Good,pin oak,Kew Gardens
428541,4,Alive,Fair,'Schubert' chokecherry,Canarsie
284646,11,Alive,Good,Norway maple,Glen Oaks-Floral Park-New Hyde Park
634970,9,Alive,Good,red maple,Jamaica Estates-Holliswood
292505,10,Alive,Good,Callery pear,Corona
718733,4,Alive,Good,'Schubert' chokecherry,South Jamaica
50726,6,Alive,Fair,littleleaf linden,Bayside-Bayside Hills
386651,11,Alive,Good,littleleaf linden,Stapleton-Rosebank
203993,13,Alive,Good,honeylocust,Upper West Side
520686,2,Alive,Good,cherry,Elmhurst
278144,4,Alive,Good,honeylocust,SoHo-TriBeCa-Civic Center-Little Italy
359821,24,Alive,Good,ginkgo,Prospect Lefferts Gardens-Wingate
688605,15,Alive,Good,green ash,Crown Heights North
205644,10,Alive,Good,Callery pear,Rossville-Woodrow
403423,11,Alive,Good,Callery pear,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
170962,4,Alive,Fair,green ash,North Corona
237959,8,Alive,Good,northern red oak,Crown Heights South
722220,0,Stump,,,Briarwood-Jamaica Hills
639772,9,Alive,Good,honeylocust,Douglas Manor-Douglaston-Little Neck
517659,2,Alive,Good,swamp white oak,Charleston-Richmond Valley-Tottenville
554551,10,Alive,Good,crimson king maple,Crown Heights South
270778,34,Alive,Fair,Norway maple,BK43
10596,3,Alive,Good,cherry,Whitestone
322789,21,Alive,Good,pin oak,East Flushing
390102,4,Alive,Good,shingle oak,Stuyvesant Heights
154832,0,Stump,,,Springfield Gardens South-Brookville
525110,8,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
90142,2,Alive,Poor,Japanese zelkova,Carroll Gardens-Columbia Street-Red Hook
42205,13,Alive,Good,'Schubert' chokecherry,Windsor Terrace
226326,16,Alive,Good,London planetree,Woodlawn-Wakefield
647782,2,Alive,Good,ginkgo,Douglas Manor-Douglaston-Little Neck
309372,16,Alive,Good,Callery pear,Murray Hill
333526,16,Alive,Fair,red maple,Glen Oaks-Floral Park-New Hyde Park
474807,9,Alive,Good,American hophornbeam,Washington Heights South
219406,7,Alive,Good,golden raintree,Windsor Terrace
370288,11,Alive,Fair,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
582759,6,Alive,Good,Japanese zelkova,Flatlands
562051,3,Alive,Good,sweetgum,Whitestone
387397,13,Alive,Poor,Norway maple,Schuylerville-Throgs Neck-Edgewater Park
641448,29,Alive,Good,London planetree,South Ozone Park
162035,11,Alive,Good,green ash,New Springville-Bloomfield-Travis
65015,17,Alive,Good,scarlet oak,Ocean Parkway South
601607,25,Alive,Good,maple,Forest Hills
448684,3,Alive,Good,purple-leaf plum,Old Town-Dongan Hills-South Beach
268474,3,Alive,Poor,cherry,North Corona
470253,1,Dead,,,Port Richmond
364851,4,Alive,Good,crab apple,Laurelton
687053,5,Alive,Good,Callery pear,Briarwood-Jamaica Hills
247496,4,Alive,Good,Callery pear,Lincoln Square
601504,10,Alive,Good,Callery pear,Elmhurst-Maspeth
64144,9,Alive,Fair,honeylocust,Marble Hill-Inwood
702226,18,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
469660,5,Alive,Fair,American linden,Homecrest
79613,2,Alive,Good,red maple,Williamsbridge-Olinville
346925,2,Alive,Good,Sophora,Williamsbridge-Olinville
458028,9,Alive,Good,northern red oak,Corona
315370,6,Alive,Poor,littleleaf linden,Park Slope-Gowanus
320272,3,Alive,Good,purple-leaf plum,Williamsbridge-Olinville
326410,19,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
369111,5,Alive,Good,littleleaf linden,Central Harlem North-Polo Grounds
526607,5,Alive,Good,shingle oak,North Corona
696214,11,Alive,Good,littleleaf linden,Jamaica
278266,6,Alive,Good,honeylocust,Battery Park City-Lower Manhattan
93397,8,Alive,Good,honeylocust,QN06
189302,15,Alive,Good,Japanese zelkova,Steinway
602311,16,Alive,Good,Callery pear,QN21
642257,9,Alive,Good,ginkgo,Pomonok-Flushing Heights-Hillcrest
48273,20,Alive,Good,maple,QN18
534492,10,Alive,Good,sweetgum,Great Kills
332504,14,Alive,Good,red maple,Glen Oaks-Floral Park-New Hyde Park
518043,3,Alive,Good,European hornbeam,Woodlawn-Wakefield
27421,5,Alive,Fair,golden raintree,MN23
575225,20,Alive,Poor,Norway maple,Astoria
400665,7,Alive,Good,crab apple,Crown Heights North
436239,5,Alive,Good,cherry,Grasmere-Arrochar-Ft. Wadsworth
613762,5,Alive,Good,Callery pear,Forest Hills
465486,5,Alive,Good,littleleaf linden,Bensonhurst East
229469,2,Alive,Good,sawtooth oak,West Village
648538,9,Alive,Good,swamp white oak,Oakland Gardens
344453,15,Alive,Good,littleleaf linden,Glendale
144112,11,Alive,Good,honeylocust,Bensonhurst East
583582,2,Alive,Good,Kentucky coffeetree,Ridgewood
149862,9,Alive,Good,Callery pear,Greenpoint
497185,10,Alive,Good,Norway maple,New Springville-Bloomfield-Travis
21882,25,Alive,Good,London planetree,Steinway
123336,11,Alive,Good,London planetree,Todt Hill-Emerson Hill-Heartland Village-Lighthous
596172,21,Alive,Good,London planetree,Bellerose
674880,19,Alive,Good,silver linden,Georgetown-Marine Park-Bergen Beach-Mill Basin
101211,14,Alive,Good,Callery pear,Bellerose
558906,18,Alive,Good,American linden,52
79475,12,Alive,Good,Callery pear,North Side-South Side
227362,32,Alive,Good,London planetree,Woodlawn-Wakefield
680292,26,Alive,Good,London planetree,Flatlands
544866,4,Alive,Good,ginkgo,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
75410,13,Alive,Good,red maple,Rosedale
435866,1,Alive,Fair,dawn redwood,East New York
33688,3,Alive,Good,ginkgo,Marble Hill-Inwood
39354,0,Stump,,,Kew Gardens Hills
161164,9,Alive,Good,Sophora,Upper West Side
156720,0,Stump,,,Williamsburg
652890,0,Stump,,,Stuyvesant Heights
37510,9,Alive,Good,Callery pear,East Harlem South
472335,2,Alive,Fair,dawn redwood,Mount Hope
531285,11,Alive,Good,ash,Arden Heights
402898,4,Alive,Good,common hackberry,Westchester-Unionport
663921,7,Alive,Good,Sophora,Bath Beach
146029,3,Alive,Good,Japanese hornbeam,St. Albans
525122,12,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
668501,13,Alive,Good,silver maple,Bensonhurst West
231171,10,Alive,Good,honeylocust,QN43
705828,7,Alive,Good,Japanese zelkova,Brownsville
4346,10,Alive,Good,'Schubert' chokecherry,24
4154,7,Alive,Good,honeylocust,Elmhurst-Maspeth
316927,23,Alive,Good,catalpa,Queens Village
299232,21,Alive,Good,pin oak,Great Kills
198504,4,Alive,Good,pin oak,MN09
526587,11,Alive,Good,pin oak,North Corona
622045,15,Alive,Good,green ash,Sunset Park West
649927,11,Alive,Good,Japanese maple,Hollis
104634,0,Stump,,,Greenpoint
81977,4,Alive,Fair,ginkgo,Spuyten Duyvil-Kingsbridge
273008,15,Alive,Good,Japanese zelkova,Flatbush
432349,2,Alive,Good,littleleaf linden,East New York
64037,33,Alive,Good,pin oak,Pelham Parkway
32735,24,Alive,Fair,cherry,Cypress Hills-City Line
218110,5,Alive,Good,Japanese zelkova,31
97471,16,Alive,Good,Norway maple,Douglas Manor-Douglaston-Little Neck
253612,19,Alive,Good,Sophora,19
615490,30,Alive,Good,London planetree,Bay Ridge
172242,7,Alive,Good,Japanese zelkova,Lower East Side
96676,21,Alive,Fair,sweetgum,Todt Hill-Emerson Hill-Heartland Village-Lighthous
415060,5,Alive,Good,cherry,Mott Haven-Port Morris
536880,27,Alive,Good,London planetree,Flatlands
172991,5,Alive,Good,American linden,Borough Park
506607,4,Dead,,,Annadale-Huguenot-Prince's Bay-Eltingville
318121,3,Alive,Fair,hawthorn,Great Kills
655904,29,Alive,Good,London planetree,QN50
277720,2,Alive,Good,common hackberry,East Tremont
87317,8,Alive,Good,Amur maple,Great Kills
625084,2,Alive,Fair,cherry,Borough Park
130812,11,Alive,Good,Callery pear,Oakwood-Oakwood Beach
483029,16,Alive,Poor,littleleaf linden,Westerleigh
542058,25,Alive,Good,London planetree,QN76
475076,0,Stump,,,Eastchester-Edenwald-Baychester
526324,13,Alive,Good,Norway maple,Elmhurst-Maspeth
349488,8,Alive,Good,cherry,Middle Village
550654,20,Alive,Good,northern red oak,Spuyten Duyvil-Kingsbridge
235057,5,Alive,Good,honeylocust,Kensington-Ocean Parkway
47378,3,Alive,Good,littleleaf linden,Ocean Parkway South
134686,8,Alive,Good,silver linden,Kew Gardens
55798,15,Alive,Good,London planetree,Schuylerville-Throgs Neck-Edgewater Park
279684,26,Alive,Good,Norway maple,Oakland Gardens
720509,20,Alive,Good,London planetree,Baisley Park
119097,3,Alive,Good,black oak,Yorkville
505312,7,Alive,Fair,cherry,Van Nest-Morris Park-Westchester Square
237652,4,Alive,Good,cherry,Greenpoint
307702,16,Alive,Fair,ginkgo,Park Slope-Gowanus
1715,16,Alive,Fair,northern red oak,Ft. Totten-Bay Terrace-Clearview
545222,20,Alive,Good,Callery pear,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
410716,7,Alive,Fair,sycamore maple,Woodside
441722,24,Alive,Good,London planetree,West Brighton
163320,5,Alive,Good,Callery pear,Lenox Hill-Roosevelt Island
303122,13,Alive,Good,honeylocust,Mott Haven-Port Morris
148791,1,Alive,Good,swamp white oak,New Dorp-Midland Beach
648485,9,Alive,Good,Norway maple,Douglas Manor-Douglaston-Little Neck
446202,3,Alive,Good,eastern redbud,East New York
589371,15,Alive,Good,green ash,Rosedale
614559,2,Alive,Good,cherry,St. Albans
16008,6,Alive,Fair,Callery pear,Co-op City
372576,4,Alive,Good,crab apple,West New Brighton-New Brighton-St. George
199657,26,Alive,Fair,London planetree,Fresh Meadows-Utopia
628360,2,Alive,Good,bald cypress,South Ozone Park
655395,10,Alive,Good,sawtooth oak,Jamaica
324840,14,Alive,Fair,Callery pear,Allerton-Pelham Gardens
650160,25,Alive,Good,London planetree,Richmond Hill
74924,2,Alive,Good,American linden,Upper West Side
464293,3,Alive,Good,Callery pear,Far Rockaway-Bayswater
309805,3,Alive,Poor,Japanese zelkova,Washington Heights South
456643,23,Alive,Good,red maple,New Dorp-Midland Beach
700159,9,Alive,Good,green ash,Woodside
374662,10,Alive,Good,dawn redwood,Douglas Manor-Douglaston-Little Neck
248484,4,Alive,Fair,Callery pear,Charleston-Richmond Valley-Tottenville
304303,8,Alive,Good,pin oak,North Side-South Side
279445,6,Alive,Good,Japanese zelkova,Queensbridge-Ravenswood-Long Island City
454018,4,Alive,Good,cherry,Lindenwood-Howard Beach
203227,18,Alive,Good,London planetree,Hunters Point-Sunnyside-West Maspeth
115827,3,Alive,Good,honeylocust,Hudson Yards-Chelsea-Flatiron-Union Square
299525,5,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
44542,3,Alive,Poor,crab apple,Kew Gardens Hills
138877,5,Dead,,,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
598343,21,Alive,Good,Norway maple,Whitestone
464536,10,Alive,Good,Sophora,Mariner's Harbor-Arlington-Port Ivory-Graniteville
554640,2,Alive,Good,London planetree,Westchester-Unionport
394544,18,Alive,Good,silver maple,Richmond Hill
357230,24,Alive,Good,London planetree,Port Richmond
154361,4,Alive,Good,silver maple,Rossville-Woodrow
629256,5,Alive,Good,tree of heaven,Richmond Hill
138165,10,Alive,Fair,Japanese zelkova,Kensington-Ocean Parkway
411101,16,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
593112,9,Alive,Good,pin oak,Borough Park
205127,5,Alive,Fair,Japanese zelkova,Murray Hill-Kips Bay
480659,20,Alive,Good,London planetree,New Springville-Bloomfield-Travis
60796,2,Alive,Good,scarlet oak,Ocean Hill
281411,10,Alive,Good,swamp white oak,Washington Heights South
43990,4,Alive,Fair,Callery pear,Pomonok-Flushing Heights-Hillcrest
307720,3,Alive,Good,Chinese elm,Norwood
146793,3,Alive,Good,sweetgum,East New York (Pennsylvania Ave)
305070,6,Alive,Good,Japanese zelkova,Central Harlem South
547548,5,Alive,Good,cherry,Midwood
530762,14,Alive,Good,London planetree,Arden Heights
325677,0,Stump,,,Bellerose
271657,3,Alive,Good,hawthorn,Soundview-Castle Hill-Clason Point-Harding Park
712964,20,Alive,Good,London planetree,BK30
411395,4,Alive,Good,American linden,Forest Hills
310950,9,Alive,Good,pin oak,Astoria
182971,27,Alive,Good,London planetree,QN28
703386,31,Alive,Good,London planetree,QN56
149048,4,Alive,Good,London planetree,Bushwick North
477887,19,Alive,Good,American linden,Port Richmond
464465,12,Alive,Good,littleleaf linden,Mariner's Harbor-Arlington-Port Ivory-Graniteville
659664,3,Alive,Fair,bald cypress,Murray Hill
295600,5,Alive,Good,sweetgum,Central Harlem North-Polo Grounds
231142,26,Alive,Good,pin oak,Clinton Hill
188972,27,Alive,Fair,London planetree,BK37
552821,4,Alive,Good,London planetree,BK78
407787,4,Alive,Good,Cornelian cherry,Prospect Lefferts Gardens-Wingate
